global_idx,label,cls,method,layer,confidence_drop_top20pct,avg_drop,incr_conf,orig_prob,masked_prob
5749,1,DME,GradCAM,CBAM1,21.66503071784973,21.733408828900608,0.0,0.996853768825531,0.7802034616470337
5749,1,DME,GradCAM++,CBAM1,26.072996854782104,26.15528717311046,0.0,0.996853768825531,0.73612380027771
5749,1,DME,GradCAM,CBAM2,24.962228536605835,25.041013102258315,0.0,0.996853768825531,0.7472314834594727
5749,1,DME,GradCAM++,CBAM2,23.03374409675598,23.10644207407608,0.0,0.996853768825531,0.7665163278579712
5749,1,DME,ScoreCAM,CBAM2,27.59685516357422,27.683955009016632,0.0,0.996853768825531,0.7208852171897888
5769,1,DME,GradCAM,CBAM1,89.41728100180626,89.83406044190897,0.0,0.9953605532646179,0.10118774324655533
5769,1,DME,GradCAM++,CBAM1,95.13408429920673,95.57751011069062,0.0,0.9953605532646179,0.04401971027255058
5769,1,DME,GradCAM,CBAM2,77.92771905660629,78.29094494262085,0.0,0.9953605532646179,0.216083362698555
5769,1,DME,GradCAM++,CBAM2,72.4390983581543,72.7767414458998,0.0,0.9953605532646179,0.27096956968307495
5769,1,DME,ScoreCAM,CBAM2,92.69841238856316,93.13048538363596,0.0,0.9953605532646179,0.06837642937898636
5809,1,DME,GradCAM,CBAM1,52.95972526073456,53.37988586738375,0.0,0.992128849029541,0.46253159642219543
5809,1,DME,GradCAM++,CBAM1,44.63784694671631,44.991985204804124,0.0,0.992128849029541,0.5457503795623779
5809,1,DME,GradCAM,CBAM2,92.25321412086487,92.9851130538659,0.0,0.992128849029541,0.06959670782089233
5809,1,DME,GradCAM++,CBAM2,94.83585096895695,95.5882394769984,0.0,0.992128849029541,0.04377033933997154
5809,1,DME,ScoreCAM,CBAM2,91.39500632882118,92.12009659533537,0.0,0.992128849029541,0.0781787857413292
5849,1,DME,GradCAM,CBAM1,6.356847286224365,6.4997583185032575,0.0,0.9780128598213196,0.9144443869590759
5849,1,DME,GradCAM++,CBAM1,71.05644047260284,72.65389103272707,0.0,0.9780128598213196,0.26744845509529114
5849,1,DME,GradCAM,CBAM2,20.824116468429565,21.292272434241152,0.0,0.9780128598213196,0.7697716951370239
5849,1,DME,GradCAM++,CBAM2,23.76837730407715,24.30272447071128,0.0,0.9780128598213196,0.7403290867805481
5849,1,DME,ScoreCAM,CBAM2,13.75037431716919,14.059502427285386,0.0,0.9780128598213196,0.8405091166496277
5852,1,DME,GradCAM,CBAM1,20.360136032104492,20.604240802906254,0.0,0.9881526827812195,0.7845513224601746
5852,1,DME,GradCAM++,CBAM1,10.09475588798523,10.215785436532979,0.0,0.9881526827812195,0.8872051239013672
5852,1,DME,GradCAM,CBAM2,21.878236532211304,22.14054233929535,0.0,0.9881526827812195,0.7693703174591064
5852,1,DME,GradCAM++,CBAM2,23.966705799102783,24.25405099251103,0.0,0.9881526827812195,0.7484856247901917
5852,1,DME,ScoreCAM,CBAM2,24.27079677581787,24.56178782198746,0.0,0.9881526827812195,0.7454447150230408
5951,1,DME,GradCAM,CBAM1,62.58626878261566,63.02919876334989,0.0,0.9929726123809814,0.36710992455482483
